RowID,OrderYearMonth,OrderDate,CustomerName,Segment,Region,Category,Sales
367,202204,2022-04-30,Ben Ferrer,Home Office,East,Office Supplies,7.83
368,202204,2022-04-30,Jonathan Doherty,Corporate,East,Technology,71.928
369,202205,2022-05-02,Paul Stevenson,Home Office,West,Furniture,187.76
370,202205,2022-05-02,Paul Stevenson,Home Office,West,Office Supplies,106.96
371,202205,2022-05-03,Stephanie Phelps,Corporate,South,Office Supplies,39.072
372,202205,2022-05-05,Kunst Miller,Consumer,Central,Furniture,317.058
373,202205,2022-05-05,John Lee,Consumer,West,Office Supplies,10.75
374,202205,2022-05-05,Kunst Miller,Consumer,Central,Office Supplies,2.688
375,202205,2022-05-05,John Lee,Consumer,West,Office Supplies,13.12
376,202205,2022-05-05,Kunst Miller,Consumer,Central,Office Supplies,149.352
377,202205,2022-05-05,John Lee,Consumer,West,Office Supplies,11.62
378,202205,2022-05-05,Kunst Miller,Consumer,Central,Technology,227.976
379,202205,2022-05-05,John Lee,Consumer,West,Technology,287.968
380,202205,2022-05-06,Nicole Fjeld,Home Office,West,Furniture,76.14
381,202205,2022-05-06,Allen Goldenen,Consumer,South,Office Supplies,58.05
382,202205,2022-05-06,Allen Goldenen,Consumer,South,Office Supplies,71.28
383,202205,2022-05-07,Benjamin Patterson,Consumer,West,Furniture,59.92
384,202205,2022-05-07,Seth Vernon,Consumer,Central,Furniture,744.1
385,202205,2022-05-07,Seth Vernon,Consumer,Central,Furniture,401.59
386,202205,2022-05-07,Seth Vernon,Consumer,Central,Office Supplies,44.84
387,202205,2022-05-08,Allen Armold,Consumer,West,Office Supplies,16.52
388,202205,2022-05-08,Dorothy Badders,Corporate,South,Office Supplies,828.84
389,202205,2022-05-09,Aaron Hawkins,Corporate,East,Office Supplies,9.912
390,202205,2022-05-09,Aaron Hawkins,Corporate,East,Office Supplies,247.84
391,202205,2022-05-10,Laurel Beltran,Home Office,East,Furniture,281.372
392,202205,2022-05-10,Laurel Beltran,Home Office,East,Furniture,281.372
393,202205,2022-05-10,Laurel Beltran,Home Office,East,Furniture,22.336
394,202205,2022-05-10,Laurel Beltran,Home Office,East,Office Supplies,7.488
395,202205,2022-05-10,Theresa Swint,Corporate,East,Office Supplies,2.502
396,202205,2022-05-10,Nathan Mautz,Home Office,West,Office Supplies,48.91
397,202205,2022-05-12,Beth Thompson,Home Office,West,Furniture,1487.04
398,202205,2022-05-12,Beth Thompson,Home Office,West,Furniture,303.25
399,202205,2022-05-12,Beth Thompson,Home Office,West,Office Supplies,270.72
400,202205,2022-05-12,Dianna Arnett,Home Office,Central,Office Supplies,6.24
401,202205,2022-05-12,Dianna Arnett,Home Office,Central,Office Supplies,10.368
402,202205,2022-05-12,Lena Creighton,Consumer,South,Technology,302.376
403,202205,2022-05-13,Aleksandra Gannaway,Corporate,West,Furniture,230.28
404,202205,2022-05-13,Marc Harrigan,Home Office,West,Office Supplies,21.4
405,202205,2022-05-13,Aleksandra Gannaway,Corporate,West,Office Supplies,18.288
406,202205,2022-05-13,Marc Harrigan,Home Office,West,Office Supplies,12.6
407,202205,2022-05-15,Muhammed Yedwab,Corporate,East,Office Supplies,5.34
408,202205,2022-05-15,Muhammed Yedwab,Corporate,East,Office Supplies,20.86
409,202205,2022-05-15,Muhammed Yedwab,Corporate,East,Office Supplies,3.15
410,202205,2022-05-15,George Bell,Corporate,East,Office Supplies,6.912
411,202205,2022-05-15,Muhammed Yedwab,Corporate,East,Office Supplies,497.61
412,202205,2022-05-15,George Bell,Corporate,East,Office Supplies,177.568
413,202205,2022-05-15,George Bell,Corporate,East,Office Supplies,27.096
414,202205,2022-05-15,David Smith,Corporate,East,Technology,159.98
415,202205,2022-05-15,Arianne Irving,Consumer,West,Technology,1679.96
416,202205,2022-05-16,Laura Armstrong,Corporate,South,Furniture,561.584
417,202205,2022-05-16,Harry Greene,Consumer,South,Furniture,51.96
418,202205,2022-05-16,Lauren Leatherbury,Consumer,East,Furniture,17.46
419,202205,2022-05-16,Harry Greene,Consumer,South,Office Supplies,17.94
420,202205,2022-05-16,Laura Armstrong,Corporate,South,Office Supplies,99.92
421,202205,2022-05-16,Katherine Hughes,Consumer,East,Technology,19.98
422,202205,2022-05-17,Justin MacKendrick,Consumer,South,Office Supplies,174.95
423,202205,2022-05-17,Justin MacKendrick,Consumer,South,Office Supplies,826.0
424,202205,2022-05-17,Tamara Manning,Consumer,South,Technology,47.79
425,202205,2022-05-19,Andrew Roberts,Consumer,East,Office Supplies,26.136
426,202205,2022-05-19,Cari Schnelling,Consumer,South,Technology,479.984
427,202205,2022-05-20,Nathan Cano,Consumer,East,Office Supplies,10.896
428,202205,2022-05-20,Nathan Cano,Consumer,East,Office Supplies,40.176
429,202205,2022-05-20,Joni Sundaresam,Home Office,Central,Office Supplies,21.56
430,202205,2022-05-21,Andrew Allen,Consumer,East,Furniture,27.46
431,202205,2022-05-21,Bill Shonely,Corporate,West,Furniture,12.18
432,202205,2022-05-21,Bill Shonely,Corporate,West,Office Supplies,57.68
433,202205,2022-05-21,Nat Carroll,Consumer,Central,Office Supplies,37.84
434,202205,2022-05-21,Paul MacIntyre,Consumer,Central,Office Supplies,46.8
435,202205,2022-05-21,Nat Carroll,Consumer,Central,Office Supplies,5.472
436,202205,2022-05-22,Emily Burns,Consumer,Central,Furniture,127.869
437,202205,2022-05-22,Peter Fuller,Consumer,South,Office Supplies,6.56
438,202205,2022-05-22,Giulietta Dortch,Corporate,South,Office Supplies,11.88
439,202205,2022-05-22,Giulietta Dortch,Corporate,South,Office Supplies,35.44
440,202205,2022-05-22,Peter Fuller,Consumer,South,Office Supplies,24.56
441,202205,2022-05-22,Peter Fuller,Consumer,South,Office Supplies,9.42
442,202205,2022-05-22,Katharine Harms,Corporate,Central,Office Supplies,45.248
443,202205,2022-05-23,Steve Nguyen,Home Office,West,Office Supplies,107.94
444,202205,2022-05-23,Harold Pawlan,Home Office,West,Office Supplies,140.736
445,202205,2022-05-23,Steve Nguyen,Home Office,West,Office Supplies,5.78
446,202205,2022-05-24,Carol Triggs,Consumer,East,Furniture,872.32
447,202205,2022-05-24,Carol Triggs,Consumer,East,Furniture,194.25
448,202205,2022-05-24,Carol Triggs,Consumer,East,Office Supplies,8.64
449,202205,2022-05-24,Carol Triggs,Consumer,East,Office Supplies,16.14
450,202205,2022-05-24,Carol Triggs,Consumer,East,Furniture,872.32
451,202205,2022-05-24,Carol Triggs,Consumer,East,Furniture,194.25
452,202205,2022-05-24,Carol Triggs,Consumer,East,Office Supplies,8.64
453,202205,2022-05-24,Carol Triggs,Consumer,East,Office Supplies,16.14
454,202205,2022-05-25,Kean Thornton,Consumer,East,Technology,1799.97
455,202205,2022-05-26,Sean Braxton,Corporate,South,Office Supplies,9.45
456,202205,2022-05-26,Sean Braxton,Corporate,South,Office Supplies,20.65
457,202205,2022-05-26,Sean Braxton,Corporate,South,Office Supplies,45.36
458,202205,2022-05-26,Sean Braxton,Corporate,South,Office Supplies,83.25
459,202205,2022-05-26,Patrick Gardner,Consumer,West,Technology,167.97
460,202205,2022-05-26,Patrick Gardner,Consumer,West,Technology,67.8
461,202205,2022-05-27,Art Foster,Consumer,East,Furniture,349.965
462,202205,2022-05-27,Greg Matthias,Consumer,West,Furniture,256.784
463,202205,2022-05-27,Art Foster,Consumer,East,Office Supplies,22.32
464,202205,2022-05-27,Arianne Irving,Consumer,West,Office Supplies,158.13
465,202205,2022-05-27,Greg Matthias,Consumer,West,Office Supplies,39.96
466,202205,2022-05-27,Greg Matthias,Consumer,West,Office Supplies,41.04
467,202205,2022-05-27,Greg Matthias,Consumer,West,Technology,1432.0
468,202205,2022-05-27,Arianne Irving,Consumer,West,Technology,43.6
469,202205,2022-05-28,Victoria Wilson,Corporate,Central,Furniture,1212.96
470,202205,2022-05-28,Paul Gonzalez,Consumer,Central,Furniture,66.112
471,202205,2022-05-28,Brooke Gillingham,Corporate,East,Office Supplies,35.91
472,202205,2022-05-28,Harold Dahlen,Home Office,Central,Office Supplies,104.58
473,202205,2022-05-28,Harold Dahlen,Home Office,Central,Office Supplies,17.472
474,202205,2022-05-28,Raymond Messe,Consumer,Central,Technology,46.864
475,202205,2022-05-28,Paul Gonzalez,Consumer,Central,Technology,58.112
476,202205,2022-05-28,Paul Gonzalez,Consumer,Central,Technology,100.792
477,202205,2022-05-29,Hunter Lopez,Consumer,Central,Furniture,34.79
478,202205,2022-05-29,Kean Thornton,Consumer,East,Furniture,700.056
479,202205,2022-05-30,Aaron Hawkins,Corporate,West,Furniture,279.456
480,202205,2022-05-30,Erica Hernandez,Home Office,South,Office Supplies,398.352
481,202205,2022-05-30,Erica Hernandez,Home Office,South,Office Supplies,7.104
482,202205,2022-05-30,Aaron Hawkins,Corporate,West,Office Supplies,8.0
483,202205,2022-05-30,Alejandro Grove,Consumer,West,Office Supplies,55.5
484,202205,2022-05-30,Naresj Patel,Consumer,West,Technology,149.97
485,202205,2022-05-31,Anthony Johnson,Corporate,South,Furniture,310.88
486,202206,2022-06-02,Pauline Webber,Corporate,West,Furniture,232.88
487,202206,2022-06-02,Cindy Chapman,Consumer,West,Technology,56.4
488,202206,2022-06-03,Pete Armstrong,Home Office,Central,Office Supplies,91.68
489,202206,2022-06-04,Ted Trevino,Consumer,East,Furniture,149.232
490,202206,2022-06-04,Ted Trevino,Consumer,East,Office Supplies,15.936
491,202206,2022-06-04,George Ashbrook,Consumer,Central,Office Supplies,3.984
492,202206,2022-06-04,Bruce Stewart,Consumer,East,Technology,779.796
493,202206,2022-06-05,John Huston,Consumer,Central,Office Supplies,57.42
494,202206,2022-06-05,Tamara Dahlen,Consumer,South,Office Supplies,34.2
495,202206,2022-06-06,Randy Ferguson,Corporate,East,Furniture,139.86
496,202206,2022-06-06,Matt Collister,Corporate,Central,Furniture,10.332
497,202206,2022-06-06,Randy Ferguson,Corporate,East,Office Supplies,33.28
498,202206,2022-06-06,Randy Ferguson,Corporate,East,Office Supplies,38.52
499,202206,2022-06-06,Matt Collister,Corporate,Central,Office Supplies,10.368
500,202206,2022-06-06,Matt Collister,Corporate,Central,Office Supplies,66.96
501,202206,2022-06-06,Matt Collister,Corporate,Central,Technology,20.784
502,202206,2022-06-06,Chuck Clark,Home Office,West,Furniture,518.27
503,202206,2022-06-06,Chuck Clark,Home Office,West,Furniture,6.98
504,202206,2022-06-06,Chuck Clark,Home Office,West,Technology,343.2
505,202206,2022-06-07,Katherine Hughes,Consumer,Central,Furniture,107.772
506,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,245.88
507,202206,2022-06-07,Bradley Talbott,Home Office,West,Office Supplies,31.84
508,202206,2022-06-07,Katherine Hughes,Consumer,Central,Office Supplies,18.24
509,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,447.86
510,202206,2022-06-07,Mitch Willingham,Corporate,South,Office Supplies,2715.93
511,202206,2022-06-07,Katherine Hughes,Consumer,Central,Office Supplies,56.064
512,202206,2022-06-07,Katherine Hughes,Consumer,Central,Office Supplies,4.832
513,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,17.94
514,202206,2022-06-07,Mitch Willingham,Corporate,South,Technology,617.97
515,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,245.88
516,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,447.86
517,202206,2022-06-07,Frank Gastineau,Home Office,East,Office Supplies,17.94
518,202206,2022-06-08,Evan Henry,Consumer,South,Technology,135.98
519,202206,2022-06-08,Evan Henry,Consumer,South,Technology,44.95
520,202206,2022-06-09,Greg Tran,Consumer,East,Office Supplies,208.16
521,202206,2022-06-09,Andrew Roberts,Consumer,East,Office Supplies,21.168
522,202206,2022-06-09,Greg Tran,Consumer,East,Office Supplies,17.96
523,202206,2022-06-09,Andrew Roberts,Consumer,East,Office Supplies,3.282
524,202206,2022-06-09,Erica Hackney,Consumer,West,Office Supplies,12.96
525,202206,2022-06-09,Greg Tran,Consumer,East,Office Supplies,5.04
526,202206,2022-06-09,Andrew Roberts,Consumer,East,Technology,55.188
527,202206,2022-06-10,Resi Pölking,Consumer,East,Office Supplies,116.28
528,202206,2022-06-11,Janet Lee,Consumer,Central,Furniture,29.32
529,202206,2022-06-11,Janet Lee,Consumer,Central,Office Supplies,75.6
530,202206,2022-06-11,Barry Weirich,Consumer,East,Office Supplies,14.62
531,202206,2022-06-12,Marina Lichtenstein,Corporate,West,Furniture,290.666
532,202206,2022-06-12,Herbert Flentye,Consumer,West,Furniture,225.296
533,202206,2022-06-12,Michelle Moray,Consumer,Central,Furniture,359.772
534,202206,2022-06-12,Michelle Moray,Consumer,Central,Office Supplies,13.392
535,202206,2022-06-12,Dean percer,Home Office,West,Office Supplies,48.4
536,202206,2022-06-12,Michelle Moray,Consumer,Central,Office Supplies,102.624
537,202206,2022-06-12,Marina Lichtenstein,Corporate,West,Technology,201.584
538,202206,2022-06-12,Marina Lichtenstein,Corporate,West,Technology,83.984
539,202206,2022-06-13,Maya Herman,Corporate,West,Furniture,567.12
540,202206,2022-06-13,Laurel Elliston,Consumer,Central,Office Supplies,17.46
541,202206,2022-06-13,Maya Herman,Corporate,West,Office Supplies,359.32
542,202206,2022-06-13,Lena Creighton,Consumer,West,Technology,99.99
543,202206,2022-06-13,Lena Creighton,Consumer,West,Technology,1113.504
544,202206,2022-06-14,Magdelene Morse,Consumer,West,Office Supplies,136.96
545,202206,2022-06-14,Patrick Jones,Corporate,West,Technology,27.6
546,202206,2022-06-14,Patrick Jones,Corporate,West,Technology,57.408
547,202206,2022-06-16,Shahid Shariari,Consumer,Central,Furniture,355.455
548,202206,2022-06-16,Laurel Workman,Corporate,East,Office Supplies,235.95
549,202206,2022-06-16,James Galang,Consumer,East,Office Supplies,70.368
550,202206,2022-06-16,Laurel Workman,Corporate,East,Office Supplies,25.584
551,202206,2022-06-16,Ellis Ballard,Corporate,South,Office Supplies,13.62
552,202206,2022-06-16,Laurel Workman,Corporate,East,Office Supplies,39.96
553,202206,2022-06-16,Mark Cousins,Corporate,Central,Technology,719.976
554,202206,2022-06-16,Laurel Workman,Corporate,East,Technology,464.0
555,202206,2022-06-17,Jim Karlsson,Consumer,South,Technology,113.73
556,202206,2022-06-17,Jim Karlsson,Consumer,South,Technology,659.97
557,202206,2022-06-18,Dianna Wilson,Home Office,Central,Furniture,2001.86
558,202206,2022-06-18,Liz Thompson,Consumer,South,Furniture,22.2
559,202206,2022-06-18,Dianna Wilson,Home Office,Central,Office Supplies,1503.25
560,202206,2022-06-18,Quincy Jones,Corporate,Central,Office Supplies,65.52
561,202206,2022-06-18,Corey Roper,Home Office,East,Office Supplies,289.2
562,202206,2022-06-18,Corey Roper,Home Office,East,Office Supplies,45.48
563,202206,2022-06-18,Quincy Jones,Corporate,Central,Office Supplies,138.56
564,202206,2022-06-18,Dianna Wilson,Home Office,Central,Office Supplies,25.92
565,202206,2022-06-18,Dianna Wilson,Home Office,Central,Office Supplies,47.88
566,202206,2022-06-18,Dianna Wilson,Home Office,Central,Office Supplies,166.72
567,202206,2022-06-18,Liz Thompson,Consumer,South,Technology,881.93
568,202206,2022-06-19,Christine Kargatis,Home Office,West,Furniture,73.32
569,202206,2022-06-19,Stewart Visinsky,Consumer,South,Office Supplies,8.56
570,202206,2022-06-19,Christine Kargatis,Home Office,West,Office Supplies,59.808
571,202206,2022-06-19,Stewart Visinsky,Consumer,South,Office Supplies,356.94
572,202206,2022-06-19,Stewart Visinsky,Consumer,South,Technology,239.97
573,202206,2022-06-20,Richard Eichhorn,Consumer,Central,Furniture,61.544
574,202206,2022-06-20,Steven Cartwright,Consumer,West,Furniture,515.88
575,202206,2022-06-20,Ross Baird,Home Office,Central,Office Supplies,15.28
576,202206,2022-06-20,Richard Eichhorn,Consumer,Central,Office Supplies,15.936
577,202206,2022-06-20,Richard Eichhorn,Consumer,Central,Office Supplies,132.696
578,202206,2022-06-21,Bobby Trafton,Consumer,East,Furniture,353.568
579,202206,2022-06-21,Bobby Trafton,Consumer,East,Furniture,13.96
580,202206,2022-06-21,Bobby Trafton,Consumer,East,Furniture,56.96
581,202206,2022-06-21,Bobby Trafton,Consumer,East,Office Supplies,15.56
582,202206,2022-06-21,Mark Packer,Home Office,East,Office Supplies,16.224
583,202206,2022-06-23,Grant Thornton,Corporate,East,Furniture,991.764
584,202206,2022-06-23,Bryan Mills,Consumer,East,Office Supplies,13.36
585,202206,2022-06-23,Stewart Visinsky,Consumer,South,Office Supplies,1.365
586,202206,2022-06-23,Sarah Bern,Consumer,Central,Office Supplies,24.588
587,202206,2022-06-23,Grant Thornton,Corporate,East,Office Supplies,149.544
588,202206,2022-06-23,Sarah Bern,Consumer,Central,Office Supplies,13.984
589,202206,2022-06-23,Valerie Takahito,Home Office,Central,Office Supplies,100.24
590,202206,2022-06-23,Stewart Visinsky,Consumer,South,Office Supplies,62.016
591,202206,2022-06-23,Grant Thornton,Corporate,East,Office Supplies,17.14
592,202206,2022-06-24,Nick Radford,Consumer,Central,Furniture,268.935
593,202206,2022-06-24,Bart Pistole,Corporate,Central,Office Supplies,12.462
594,202206,2022-06-25,Katrina Edelman,Corporate,South,Furniture,170.352
595,202206,2022-06-25,Carlos Soltero,Consumer,West,Furniture,585.552
596,202206,2022-06-25,Rick Duston,Consumer,East,Office Supplies,68.48
597,202206,2022-06-25,Rick Duston,Consumer,East,Office Supplies,1676.88
598,202206,2022-06-26,Brosina Hoffman,Consumer,West,Furniture,48.86
599,202206,2022-06-26,Thomas Seio,Corporate,West,Furniture,37.4
600,202206,2022-06-26,Brosina Hoffman,Consumer,West,Furniture,1706.184
601,202206,2022-06-26,Frank Olsen,Consumer,South,Furniture,1441.3
602,202206,2022-06-26,Brosina Hoffman,Consumer,West,Office Supplies,114.9
603,202206,2022-06-26,Carl Weiss,Home Office,Central,Office Supplies,70.368
604,202206,2022-06-26,Thomas Seio,Corporate,West,Office Supplies,18.06
605,202206,2022-06-26,Brosina Hoffman,Consumer,West,Office Supplies,7.28
606,202206,2022-06-26,Chuck Magee,Consumer,West,Office Supplies,23.1
607,202206,2022-06-26,Brosina Hoffman,Consumer,West,Office Supplies,18.504
608,202206,2022-06-26,Thomas Seio,Corporate,West,Office Supplies,79.14
609,202206,2022-06-26,Chuck Magee,Consumer,West,Office Supplies,7.36
610,202206,2022-06-26,Carl Weiss,Home Office,Central,Technology,63.984
611,202206,2022-06-26,Carl Weiss,Home Office,Central,Technology,7.992
612,202206,2022-06-26,Brosina Hoffman,Consumer,West,Technology,911.424
613,202206,2022-06-26,Brosina Hoffman,Consumer,West,Technology,907.152
614,202206,2022-06-27,Heather Kirkland,Corporate,Central,Office Supplies,491.55
615,202206,2022-06-30,Filia McAdams,Corporate,West,Office Supplies,14.52
616,202207,2022-07-01,Sharelle Roach,Home Office,Central,Furniture,212.94
617,202207,2022-07-02,Kelly Lampkin,Corporate,Central,Furniture,797.944
618,202207,2022-07-02,Kelly Lampkin,Corporate,Central,Furniture,99.918
619,202207,2022-07-02,Kelly Lampkin,Corporate,Central,Office Supplies,8.568
620,202207,2022-07-02,Pamela Stobb,Consumer,Central,Office Supplies,36.544
621,202207,2022-07-03,Sonia Cooley,Consumer,Central,Furniture,647.84
622,202207,2022-07-03,Chloris Kastensmidt,Consumer,East,Office Supplies,35.0
